0.0893675 0 0 0.19157 0.197057 0.140293 0.190198 0.178009 0.100677 0.165458 0.111989 0.0675458 0.181386 0.152094 0.110549 0.1822 0.121113 0.0847554 0.255655 0.253329 0.196235 0.183892 0.116452 0.0674935 0.248761 0.193539 0.179395 0.179086 0.242424 0.127987 0.181249 0.247679 0.143368 0.192164 0.203032 0.143318 0.173524 0.22508 0.138029 0.155103 0.133274 0.0980171 0.119455 0.140514 0.0747552 0.139849 0.124633 0.0497627 
0.110202 0 0 0.0820389 0 0 0.22334 0.182514 0.121905 0.17274 0.148275 0.0956006 0.200654 0.0961361 0.0764632 0.173235 0.16737 0.112187 0.252524 0.216955 0.158414 0.182876 0.0870782 0.0777562 0.160659 0.160186 0.100168 0.15364 0.124023 0.0594079 0.201398 0.200856 0.149331 0.136073 0.162774 0.0897775 0.0582613 0.141288 0.0383245 0.13909 0.219077 0.091834 0.145007 0.149081 0.0882341 0 0.067404 0 
0.12169 0 0 0.0851723 0 0 0.120162 0 0 0.180951 0.20422 0.144014 0.198532 0.137598 0.117846 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.148187 0.235964 0.145156 0.16405 0.252832 0.153772 0 0.0506769 0 0 0.184099 0 
0.0970981 0 0 0.117558 0 0 0.169751 0 0 0.13774 0 0 0.218014 0.141836 0.12313 0.222375 0.205531 0.17571 0.188946 0.173265 0.151419 0.167294 0.222434 0.129492 0.212685 0.185968 0.166123 0.157951 0.271009 0.156681 0.219841 0.200417 0.161644 0.175054 0.183728 0.157457 0.174602 0.221358 0.145597 0 0.0882125 0 0 0.219167 0 0 0.352363 0 
0.156877 0 0 0.190314 0 0 0.209684 0 0 0.121009 0 0 0.3341 0.190812 0.18027 0.314324 0.243715 0.173721 0.360807 0.321914 0.278378 0.331289 0.27861 0.211271 0.390943 0.300928 0.275819 0.341664 0.298046 0.268168 0.243987 0.225035 0.187282 0.265416 0.251629 0.231504 0.275172 0.303349 0.234435 0 0.274022 0 0 0.221746 0 0 0.250376 0 
0.166958 0 0 0.262722 0 0 0.14754 0 0 0.214542 0 0 0.328909 0.219475 0.160297 0.316575 0.206459 0.157246 0.356129 0.302796 0.257454 0.369783 0.357586 0.284698 0.210767 0.159113 0.120763 0.225685 0.227608 0.182987 0.223958 0.206466 0.164734 0.180483 0.195535 0.122555 0.264205 0.321768 0.234116 0 0.277804 0 0 0.328563 0 0 0.24079 0 
0.189964 0 0 0.119058 0 0 0.188173 0 0 0.235583 0 0 0.341388 0.233626 0.203696 0.483629 0.468665 0.458945 0.318503 0.28147 0.255971 0.417857 0.395961 0.362671 0.321098 0.239106 0.235311 0.318091 0.341025 0.276349 0.261246 0.282895 0.247278 0.188583 0.29775 0.156265 0.246421 0.321552 0.212343 0 0.23366 0 0 0.256766 0 0 0.197196 0 
0.162421 0 0 0.148575 0 0 0.215268 0 0 0.191535 0 0 0.396473 0.294483 0.284763 0.408693 0.411528 0.373074 0.401218 0.308212 0.287174 0.438385 0.41396 0.410165 0.443478 0.300742 0.296947 0.261741 0.278344 0.24295 0.305559 0.318215 0.263443 0.266393 0.319251 0.213081 0.144447 0.20842 0.122071 0 0.21518 0 0 0.298769 0 0 0.209169 0 
0.233519 0 0 0.163133 0 0 0.182545 0 0 0.2313 0 0 0.302675 0.193935 0.173533 0.284561 0.230696 0.158984 0.298805 0.348944 0.274741 0.221149 0.247615 0.180051 0.285049 0.290026 0.248748 0.3653 0.400804 0.330649 0.268276 0.232855 0.194064 0.27933 0.343392 0.269945 0.271068 0.279109 0.234925 0 0.255246 0 0 0.249853 0 0 0.169876 0 
0.138624 0 0 0.164058 0 0 0.203179 0 0 0.152526 0 0 0.250611 0.147058 0.0960763 0.264692 0.319104 0.216842 0.255531 0.273725 0.209139 0.168796 0.20452 0.11366 0.37027 0.380352 0.315148 0.313258 0.324789 0.257935 0.278655 0.301934 0.244485 0.439471 0.453244 0.41439 0.229781 0.32419 0.228926 0 0.209969 0 0 0.233905 0 0 0.193908 0 
