1.0222 1 1 0.0798034 0.0342484 0.0342484 0.100568 0.0662303 0.0514877 0.0694842 0.0812996 0.0467795 0.125512 0.134077 0.103199 1.05611 1.03538 1.02326 0.0967493 0.0964416 0.0699049 0.0289256 0.0720592 0.0221323 1.10169 1.12987 1.08105 0.0569534 0.0424659 0.017618 0.0338571 0.0698593 0.00639859 0.0301428 0.0875586 0.0189969 0.107351 0.148195 0.0861472 0.0456836 0.0701213 0.0345764 0.0484131 0.117062 0.0373259 0.0457836 0.137328 0.0280862 
0.0435303 0 0 1.03807 1 1 0.0795816 0.0315232 0.014111 1.09725 1.07151 1.0311 0.0911836 0.0783988 0.0756969 1.05798 1.05737 1.03848 0.080633 0.060269 0.0357994 0.0681855 0.0730135 0.0378654 0.128692 0.141057 0.118847 0.0224568 0.0990148 0.019049 0.0508008 0.0649866 0.0184471 1.03759 1.10989 1.02831 0.0825765 0.156701 0.0670785 0.0491503 0.0891685 0.0354666 0.0418087 0.096238 0.032369 0 0.019367 0 
0.0741486 0.00647225 0.00647225 0.0939788 0.0106821 0.0106821 1.02042 1 1 0.0771212 0.0596796 0.0572121 0.0968556 0.116807 0.0827555 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0894865 0.143809 0.0787274 0.069283 0.105684 0.0602288 0 0.0104013 0 0 0.0511829 0 
0.0694758 0 0 0.0633549 0 0 1.04055 1.00269 1.00269 0.0397567 0.0130179 0.0130179 0.133696 0.0917254 0.0910596 0.0865322 0.0579476 0.0548015 0.0821056 0.0848098 0.0711298 0.135514 0.119125 0.103293 0.0985241 0.107833 0.0887037 0.0596069 0.0564988 0.0527208 0.0616167 0.0939164 0.0598976 0.0839539 0.0915603 0.071371 0.030563 0.0889184 0.0291715 0 0.0515304 0 0.00101106 0.0856923 0.00101106 0.000346289 0.0573705 0.000346289 
0.0665669 0 0 0.115408 0 0 0.126708 0 0 0.149546 0 0 0.101318 0.0769506 0.0769506 1.04937 1.03912 1.03549 1.05143 1.0633 1.04077 1.06153 1.07698 1.05796 1.06214 1.07239 1.05267 1.08704 1.11626 1.08704 1.04467 1.07809 1.02589 1.05766 1.05488 1.03897 0.0708325 0.0939979 0.0560204 0 0.100373 0 0 0.0699477 0 0 0.113395 0 
0.0674677 0 0 0.105912 0 0 0.0695299 0 0 0.10008 0 0 0.106571 0.0770207 0.0714958 0.0696242 0.0693505 0.0619379 0.107378 0.0902959 0.0824142 0.0813391 0.10275 0.0657085 0.130698 0.106608 0.0957918 0.0530783 0.0963542 0.0530783 0.11006 0.104637 0.0882427 0.0509855 0.116195 0.0509855 0.0622183 0.0956092 0.0506913 0 0.0990596 0 0 0.0690884 0 0 0.101863 0 
0.0501789 0 0 0.0491571 0 0 0.0494612 0 0 0.0787549 0 0 1.08962 1.07199 1.06599 0.0187544 0.0311163 0.0143117 0.042915 0.0698376 0.022366 0.0614347 0.0823076 0.0614347 0.0737565 0.109954 0.0662098 0.0341193 0.0582812 0.0285616 0.0592956 0.069997 0.040518 0.0410673 0.0665442 0.0410673 0.0316207 0.100462 0.0288884 0 0.0561978 0 3.50121e-05 0.0456493 3.50121e-05 0 0.0820443 0 
0.0447128 0.000199929 0.000199929 0.0527881 3.50121e-05 3.50121e-05 0.0319527 0 0 0.0787199 0 0 0.0861135 0.0783023 0.0609013 0.0333574 0.0519208 0.0252202 0.0768986 0.0737924 0.0675895 0.0525455 0.0648594 0.0499392 0.0876835 0.0927648 0.058732 0.019254 0.0310796 0.0124709 0.0455844 0.0628674 0.0455844 0.0227274 0.0450223 0.0153592 0.017256 0.0718111 0.0169821 0 0.0463019 0 0 0.0565393 0 0.000115389 0.066232 0.000115389 
0.0220972 0 0 0.000892559 0 0 0.032927 0 0 0.0243509 0 0 0.0340446 0.0261058 0.0237187 0.0451476 0.0350954 0.0243455 0.0269128 0.0263061 0.0241502 0.0529666 0.0637165 0.0529666 0.0269377 0.0240357 0.0216485 0.0598685 0.070227 0.0594771 0.0296208 0.0318615 0.0265152 0.0481921 0.0477849 0.0454294 0.0318905 0.0412572 0.0302761 0 0.0310863 0 0 0.0322221 0 0 0.0538238 0 
0.0137258 0 0 0.0207417 0 0 0.0416592 0.0115908 0.0115908 0.0217839 0 0 0.0587711 0.0551576 0.054958 0.0533196 0.0433035 0.0433035 0.028336 0.0298321 0.01902 0.066215 0.0632633 0.0611073 0.0716672 0.0716672 0.0716672 0.0503948 0.0492417 0.0490402 0.047562 0.0402082 0.0379901 0.0399418 0.0491969 0.037589 0.0440463 0.0596509 0.0440463 0 0.0409298 0 0 0.0332895 0 0 0.0610822 0 
0.0500624 0 0 0.0241127 0 0 0.00132034 0 0 0.0174436 0 0 0.0409567 0.0517066 0.0409567 0.0111268 0.0146762 0.0111268 0.0152477 0.0273911 0.0152477 0.0377384 0.0484884 0.0377384 0.0333188 0.0604236 0.0333188 0.0123083 0.023716 0.0123083 0.0170004 0.0253705 0.0170004 0.00735809 0.0469167 0.00735809 0.0357547 0.0560436 0.0357547 0 0.0684595 0 0 0.0559687 0 0 0.0403579 0 
