0.224296 0 0 0.287759 0.230374 0.230374 0.287759 0.230374 0.230374 0.0812855 0.0239007 0.0239007 0.0393756 0.0239007 0.0239007 0.0534259 0.0440622 0.0440622 0.0709658 0.0440622 0.0440622 0.0269036 0.106511 0 
0.568852 0 0 0.276295 0 0 0.247093 0.273484 0.247093 1 1 1 1 1 1 1 1 1 0.310968 0.310968 0.310968 0 0.10416 0 
0.0851024 0 0 0.0851024 0 0 0.38198 0.233474 0.233474 0.206352 0.0578458 0.0578458 0.206352 0.0578458 0.0578458 0.206352 0.0578458 0.0578458 0.206352 0.0578458 0.0578458 0 0.00360795 0 
0.0197263 0 0 0.055168 0 0 0.0400474 0.0435904 0 0.0400474 0.0175008 0 0.0696239 0.0175008 0 0.0696239 0.0175008 0 0.0696239 0.0175008 0 0 0.0830435 0 
0.186068 0 0 0.180621 0 0 0.0835869 0.0835869 0.0835869 0.376634 0.376634 0.376634 0.376634 0.376634 0.376634 0.376634 0.376634 0.376634 0.3438 0.55792 0.3438 0 0.0432478 0 
0.0334965 0 0 0.0334965 0 0 0.352818 0.352818 0.352818 0.590038 0.590038 0.590038 0.590038 0.590038 0.590038 0.590038 0.590038 0.590038 0.00213622 0.00600138 0.00213622 0 0.339321 0 
0.223119 0 0 0.223119 0 0 0.16967 0 0 0.312534 0.312534 0.312534 0.141306 0.141306 0.141306 0.445206 0.445206 0.445206 0.287469 0.287469 0.287469 0 0.0877059 0 
0.272177 0 0 0.0152971 0 0 0.278061 0.278061 0.278061 0.278061 0.278061 0.278061 0.298604 0.255688 0.255688 0.407416 0.223404 0.223404 0.278887 0.278887 0.278887 0 0.0555518 0 
