0.105991 0 0 0.240939 0.173395 0.154384 0.254299 0.142925 0.139409 0.236131 0.151925 0.130715 0.268106 0.185282 0.171818 0.250392 0.167664 0.153809 0.20064 0.14923 0.0938809 0.193966 0.107388 0.0852804 0.206649 0.124931 0.106104 0.17977 0.131861 0.0933101 0.179451 0.109647 0.0944072 0.235654 0.182443 0.147478 0.212861 0.166674 0.148707 0.190745 0.145896 0.125214 0.229757 0.161172 0.130996 0.26816 0.19702 0.181782 0.205929 0.149574 0.132401 0.201997 0.168733 0.137735 0.224531 0.145613 0.11249 0.242097 0.137133 0.116042 0.283374 0.200539 0.17515 0.21854 0.164631 0.139533 0.240785 0.216601 0.159834 0.17826 0.149141 0.112247 0.230761 0.191578 0.167298 0.168648 0.167719 0.125709 0.230556 0.19412 0.158084 0.220223 0.160206 0.140713 0.20909 0.179421 0.152974 0.246027 0.266277 0.200675 0.219084 0.189321 0.16516 0.190172 0.221777 0.153938 0.215374 0.203003 0.120824 0.209578 0.217794 0.15406 0.22981 0.21602 0.179734 0.206626 0.220126 0.167802 0.282974 0.227137 0.209494 0.19318 0.183396 0.128802 0.251831 0.229165 0.169088 0.230452 0.216775 0.159706 0.178288 0.191744 0.112747 0.191768 0.219748 0.154337 0.208759 0.182303 0.136439 0.157421 0.171893 0.10591 0.194324 0.22005 0.161821 0.139901 0.189061 0.103813 0.1477 0.206851 0.1126 0.201953 0.223926 0.170841 0.225048 0.230195 0.160303 0.169261 0.24944 0.131789 0.125608 0.181915 0.0736322 0.217253 0.205151 0.141936 0.174991 0.223002 0.136391 0.190783 0.283422 0.16347 0.222042 0.281469 0.193929 0.190668 0.257414 0.174426 0.109243 0.187737 0.086796 0.185658 0.260861 0.160686 0.133451 0.210532 0.121646 0.119103 0.164216 0.102634 0.183172 0.22329 0.152226 0.1848 0.25273 0.169696 0.196838 0.236839 0.166875 0.143488 0.218731 0.125779 
0.173669 0 0 0.081773 0 0 0.283956 0.0884475 0.0817868 0.298331 0.169157 0.150214 0.269156 0.149499 0.121099 0.242214 0.158355 0.126813 0.23955 0.129004 0.123224 0.233177 0.128052 0.104392 0.283281 0.156339 0.133793 0.243203 0.135261 0.115127 0.240553 0.0916294 0.0687244 0.235421 0.156209 0.126658 0.193594 0.104909 0.0608832 0.204379 0.147347 0.106151 0.228836 0.120568 0.109532 0.18302 0.152819 0.0958823 0.213039 0.152608 0.118031 0.205723 0.119002 0.111851 0.220339 0.185593 0.147548 0.23621 0.185188 0.150085 0.274034 0.206028 0.192904 0.243359 0.162338 0.160992 0.185977 0.126112 0.0907688 0.204915 0.153782 0.116648 0.193659 0.15041 0.120892 0.244031 0.192233 0.130137 0.257313 0.202163 0.182101 0.236194 0.162979 0.132768 0.290554 0.238963 0.211509 0.196834 0.188583 0.143309 0.170384 0.167773 0.107378 0.194282 0.197321 0.144669 0.233901 0.267267 0.191352 0.221119 0.239797 0.173313 0.18419 0.186174 0.125888 0.264406 0.297191 0.233485 0.230152 0.228492 0.173975 0.268964 0.338033 0.250167 0.196609 0.240764 0.154956 0.191801 0.219807 0.161742 0.231946 0.251181 0.203176 0.260322 0.287613 0.240995 0.28391 0.30208 0.261631 0.295808 0.348148 0.29314 0.245248 0.271486 0.203136 0.230684 0.231994 0.161591 0.250092 0.249571 0.214559 0.202626 0.261071 0.175395 0.256922 0.285341 0.213547 0.204063 0.210809 0.151039 0.220128 0.257666 0.185126 0.18965 0.208205 0.134424 0.267453 0.286445 0.225645 0.198841 0.235675 0.145581 0.193659 0.264467 0.164446 0.190069 0.209067 0.172261 0.287879 0.310925 0.262928 0.199035 0.255519 0.171224 0.235026 0.310045 0.214103 0.197315 0.243663 0.160757 0.1766 0.27235 0.172365 0.181907 0.231651 0.14179 0.150836 0.246914 0.113883 0 0.0937272 0 
0.210084 0 0 0.215714 0 0 0.100633 0 0 0.312965 0.152792 0.147802 0.238956 0.107876 0.0874693 0.296964 0.169828 0.15799 0.317173 0.188511 0.164915 0.357436 0.198713 0.176458 0.354731 0.239915 0.234512 0.265795 0.257142 0.212447 0.326784 0.241 0.215488 0.255766 0.1607 0.132887 0.254802 0.136175 0.127704 0.254951 0.219633 0.197332 0.275573 0.151879 0.123353 0.275229 0.183712 0.169763 0.317167 0.226285 0.203873 0.304759 0.239202 0.216347 0.285659 0.217794 0.191605 0.325034 0.219756 0.199717 0.372395 0.293228 0.280558 0.323958 0.241165 0.208093 0.319094 0.214201 0.193194 0.336524 0.286855 0.241614 0.271481 0.22014 0.167741 0.285765 0.233952 0.197258 0.249775 0.182083 0.158539 0.301669 0.255825 0.235861 0.214953 0.203031 0.179339 0.243687 0.237404 0.184015 0.256847 0.249531 0.194989 0.293718 0.277028 0.250076 0.133764 0.151718 0.0987412 0.123484 0.11049 0.0761751 0.145911 0.161699 0.0965443 0.179073 0.160641 0.130342 0.164336 0.174251 0.102856 0.171245 0.178497 0.123177 0.148088 0.147571 0.08978 0.201276 0.187025 0.160156 0.159256 0.183397 0.136039 0.21913 0.187691 0.154145 0.210443 0.225237 0.17841 0.198551 0.248775 0.177447 0.216571 0.209432 0.174459 0.157139 0.200497 0.138036 0.194409 0.253201 0.187418 0.17255 0.237379 0.164679 0.128079 0.138695 0.0981348 0.139852 0.184197 0.104223 0.111223 0.18831 0.0956553 0.130808 0.1276 0.0825588 0.149387 0.170328 0.115872 0.165326 0.238944 0.142325 0.11845 0.202229 0.0958005 0.102136 0.191463 0.0769052 0.157106 0.191479 0.129129 0.224902 0.266764 0.196071 0.139908 0.249584 0.114885 0.183103 0.24241 0.158172 0.225155 0.353774 0.216658 0.179411 0.278899 0.17535 0 0.122189 0 0 0.244593 0 
0.156227 0 0 0.162806 0 0 0.172359 0 0 0.0730554 0 0 0.247333 0.187964 0.159203 0.220391 0.163166 0.11996 0.255069 0.206656 0.197439 0.273141 0.198223 0.170767 0.286836 0.193837 0.163099 0.313678 0.219517 0.207754 0.279726 0.223291 0.211224 0.292384 0.22431 0.204647 0.310394 0.245483 0.222284 0.249014 0.183214 0.162444 0.260462 0.195269 0.185497 0.234943 0.198711 0.17687 0.288855 0.228138 0.219438 0.279076 0.221731 0.188081 0.292499 0.252211 0.204903 0.274104 0.24107 0.215422 0.294704 0.242493 0.223172 0.337308 0.252109 0.235971 0.285025 0.234979 0.198854 0.302601 0.252684 0.221705 0.292217 0.263823 0.224638 0.297532 0.223156 0.191176 0.282857 0.254848 0.203262 0.223048 0.21034 0.174782 0.260812 0.278364 0.208779 0.28314 0.289654 0.238712 0.244621 0.238768 0.186393 0.256889 0.23566 0.193659 0.242333 0.283726 0.183355 0.211524 0.222835 0.145064 0.200519 0.243798 0.149304 0.22952 0.233971 0.152904 0.175101 0.15186 0.108526 0.190313 0.20117 0.129394 0.206113 0.205844 0.150482 0.202812 0.179289 0.133107 0.208244 0.210192 0.169253 0.21864 0.254919 0.170856 0.174414 0.259683 0.147807 0.200599 0.193192 0.134432 0.206614 0.266312 0.16622 0.13962 0.230028 0.0944464 0.138176 0.213041 0.0922861 0.163876 0.243871 0.125661 0.222168 0.216881 0.140991 0.162162 0.182115 0.0823212 0.216871 0.22196 0.154151 0.171346 0.233609 0.126729 0.196517 0.255966 0.161784 0.21758 0.274691 0.175408 0.188124 0.248494 0.133038 0.219276 0.248584 0.158304 0.138635 0.251977 0.120036 0.159178 0.211266 0.124526 0.14685 0.280279 0.106154 0.0794691 0.222545 0.0513079 0.0928458 0.25336 0.0767408 0 0.0885058 0 0 0.246797 0 0 0.244788 0 
0.164819 0 0 0.173909 0 0 0.212443 0 0 0.171279 0 0 0.0434387 0 0 0.261429 0.150745 0.130231 0.24025 0.137769 0.0987569 0.207116 0.137637 0.108947 0.284775 0.159888 0.123095 0.227737 0.131379 0.11246 0.29361 0.152803 0.136642 0.26372 0.1688 0.142037 0.300537 0.203797 0.176815 0.206696 0.167844 0.138877 0.238 0.158647 0.14363 0.194127 0.17374 0.136278 0.198571 0.136596 0.098441 0.249497 0.175556 0.138662 0.242855 0.185797 0.157698 0.19302 0.170764 0.112883 0.252061 0.183508 0.156048 0.301366 0.23778 0.20892 0.25735 0.212044 0.172003 0.248885 0.238102 0.186524 0.203626 0.177338 0.134965 0.18389 0.133983 0.0987311 0.238056 0.204842 0.168451 0.195426 0.174987 0.12878 0.25117 0.15726 0.146871 0.301955 0.218319 0.215739 0.246182 0.168305 0.147404 0.257194 0.24605 0.193363 0.197815 0.204867 0.151299 0.224402 0.231371 0.163679 0.172814 0.193086 0.149273 0.171095 0.24367 0.136742 0.169525 0.193578 0.121568 0.179186 0.211609 0.156946 0.251258 0.292033 0.21216 0.195594 0.248577 0.155097 0.175828 0.207123 0.129404 0.191223 0.229507 0.166552 0.166315 0.198703 0.128112 0.160596 0.210684 0.131838 0.185203 0.179972 0.12778 0.230906 0.238078 0.186611 0.16912 0.202583 0.147617 0.223936 0.241592 0.175659 0.146524 0.235593 0.122854 0.161546 0.242858 0.142179 0.154091 0.233211 0.138599 0.205656 0.29483 0.186947 0.121558 0.174095 0.0957174 0.196398 0.274121 0.175032 0.1419 0.174417 0.100697 0.158937 0.215377 0.131413 0.187323 0.261048 0.156295 0.158076 0.23045 0.120741 0.207856 0.250149 0.166872 0.138746 0.249447 0.121902 0 0.100943 0 0 0.230275 0 0 0.256336 0 0 0.230777 0 
0.186687 0 0 0.208466 0 0 0.163945 0 0 0.177726 0 0 0.18754 0 0 0.0876098 0 0 0.198447 0.123653 0.0774534 0.219073 0.111212 0.0980758 0.273063 0.124686 0.108358 0.247784 0.184004 0.158759 0.216834 0.134858 0.127269 0.248537 0.107147 0.102083 0.229569 0.164894 0.135528 0.239188 0.159954 0.122578 0.169817 0.155518 0.120624 0.240284 0.163858 0.155518 0.195179 0.156914 0.115741 0.176801 0.162067 0.0950429 0.193353 0.184391 0.107327 0.192548 0.154095 0.112794 0.224011 0.151873 0.130803 0.18192 0.15591 0.110471 0.215859 0.208796 0.142058 0.166898 0.138228 0.0806589 0.212185 0.184819 0.136826 0.174209 0.137206 0.100721 0.192485 0.155873 0.129793 0.194336 0.15767 0.091241 0.200959 0.179011 0.145984 0.252445 0.272341 0.195396 0.22066 0.215844 0.185015 0.153676 0.135141 0.0843159 0.226378 0.277999 0.209334 0.257636 0.218178 0.205209 0.243323 0.265082 0.201125 0.279339 0.291668 0.24028 0.175745 0.22723 0.132858 0.160744 0.202632 0.10425 0.267004 0.305343 0.229457 0.224239 0.284521 0.186748 0.199409 0.269079 0.14801 0.172972 0.225636 0.141575 0.125495 0.191943 0.101187 0.161756 0.235358 0.143872 0.180745 0.207986 0.138191 0.141891 0.215909 0.106727 0.14728 0.216529 0.0597574 0.173746 0.248915 0.11136 0.167164 0.235992 0.132252 0.22635 0.288522 0.181066 0.163358 0.283882 0.128837 0.216478 0.314161 0.19257 0.230323 0.295716 0.169567 0.151362 0.265511 0.146402 0.185938 0.293016 0.162034 0.150748 0.206284 0.0933905 0.179179 0.258998 0.15173 0.13814 0.274277 0.126628 0.150633 0.247932 0.112758 0 0.0590492 0 0 0.167346 0 0 0.228596 0 0 0.193383 0 0 0.143439 0 
0.155485 0 0 0.184806 0 0 0.15998 0 0 0.19541 0 0 0.196782 0 0 0.247875 0 0 0.0439927 0 0 0.289169 0.183229 0.165836 0.252563 0.149755 0.103794 0.236836 0.128747 0.109896 0.19689 0.0741141 0.0584718 0.257595 0.16168 0.139456 0.216645 0.141528 0.101187 0.194072 0.125364 0.0988699 0.220427 0.159998 0.117182 0.231114 0.149605 0.125481 0.229386 0.122409 0.107848 0.256545 0.171002 0.146402 0.22617 0.179441 0.158211 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.142983 0.228933 0.122911 0.143375 0.244176 0.128452 0.111735 0.14579 0.0703546 0.135236 0.195957 0.100499 0.0775249 0.160071 0.0499346 0.112748 0.208674 0.106076 0.188658 0.253171 0.174104 0.170921 0.27706 0.163512 0.101393 0.204689 0.0959109 0.11693 0.220219 0.100703 0.141812 0.232408 0.135793 0.14286 0.257168 0.142219 0 0.116817 0 0 0.268137 0 0 0.251398 0 0 0.278009 0 0 0.282702 0 0 0.29882 0 
0.221342 0 0 0.184095 0 0 0.201048 0 0 0.238407 0 0 0.22704 0 0 0.212159 0 0 0.228941 0 0 0.11542 0 0 0.257915 0.150987 0.132069 0.269078 0.187579 0.154159 0.224755 0.150032 0.115069 0.218551 0.0964241 0.0526886 0.256832 0.140842 0.109492 0.233766 0.164953 0.111598 0.27396 0.204871 0.173338 0.243596 0.165157 0.125522 0.19038 0.162063 0.124388 0.224452 0.166196 0.108288 0.247687 0.220697 0.192534 0.270592 0.217903 0.176332 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.147496 0.201264 0.088005 0.11991 0.170859 0.0869677 0.16082 0.204275 0.1055 0.211191 0.27916 0.170932 0.164462 0.247036 0.124172 0.185592 0.293799 0.159333 0.0887764 0.187966 0.0590413 0.124976 0.250944 0.0956721 0.121087 0.203615 0.0907738 0.13568 0.303676 0.113581 0.108427 0.270148 0.096622 0.106339 0.226701 0.0786564 0 0.117049 0 0 0.242628 0 0 0.262086 0 0 0.208526 0 0 0.180257 0 0 0.237 0 0 0.187397 0 
0.170044 0 0 0.143468 0 0 0.158299 0 0 0.178972 0 0 0.228334 0 0 0.198174 0 0 0.214435 0 0 0.197217 0 0 0.0693008 0 0 0.188051 0.102738 0.0946655 0.235253 0.145018 0.123492 0.216199 0.175326 0.151473 0.223227 0.184562 0.141914 0.214263 0.181827 0.152928 0.173212 0.154086 0.128685 0.223445 0.109434 0.0912572 0.202404 0.154383 0.134848 0.184225 0.10683 0.0800563 0.23668 0.160485 0.144621 0.224315 0.200909 0.180707 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.210501 0.289746 0.197599 0.179008 0.233272 0.163413 0.186051 0.25048 0.163932 0.180304 0.257807 0.150815 0.19184 0.24018 0.171563 0.242077 0.26067 0.197786 0.200593 0.243523 0.165452 0.18661 0.26517 0.163965 0.161507 0.288241 0.13584 0.165826 0.265019 0.143715 0.157661 0.27092 0.137228 0 0.108975 0 0 0.258736 0 0 0.234242 0 0 0.161552 0 0 0.209767 0 0 0.214084 0 0 0.2268 0 0 0.24148 0 
0.21756 0 0 0.20443 0 0 0.172856 0 0 0.235923 0 0 0.173041 0 0 0.167694 0 0 0.165364 0 0 0.172328 0 0 0.209872 0 0 0.0914884 0 0 0.274731 0.159231 0.136122 0.202138 0.121854 0.0865737 0.167197 0.107277 0.0579412 0.222441 0.133904 0.110932 0.237924 0.163015 0.143838 0.250606 0.160455 0.141667 0.17637 0.179668 0.122064 0.21897 0.169287 0.118263 0.174958 0.142238 0.127246 0.203121 0.162004 0.136336 0.232627 0.193416 0.174211 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.150215 0.238673 0.128233 0.169078 0.163174 0.130278 0.203853 0.183949 0.150216 0.13615 0.201348 0.113339 0.165004 0.225384 0.136272 0.105262 0.193052 0.083748 0.165514 0.219355 0.133589 0.115774 0.251642 0.0912104 0.149666 0.233377 0.127768 0.121689 0.235275 0.110767 0.109315 0.237301 0.0926282 0 0.097869 0 0 0.212727 0 0 0.21046 0 0 0.261845 0 0 0.187753 0 0 0.203997 0 0 0.250654 0 0 0.206067 0 0 0.196129 0 
