0 0 0 0.0829667 0.107147 0 0.0296749 0.0989022 0.0296749 0.185489 0.185489 0.185489 0.0562145 0 0 0.0152673 0 0 0.0498799 0.0254039 0 0.142738 0.0928582 0.0928582 0.0449103 0.0863991 0.0449103 0.144366 0.0164903 0 0.306774 0.0505764 0.0505764 0.199225 0.0505764 0.0505764 0.26793 0.275349 0.26793 0 0.127469 0 0.344848 0.451071 0.344848 0.136056 0.242279 0.136056 0 0.218419 0 0.06577 0.00850569 0.00850569 0.331325 0.331325 0.331325 0.161503 0.161503 0.161503 0.298088 0.314115 0.298088 0.298088 0.399285 0.298088 0.360992 0.360992 0.360992 0.416832 0.298088 0.298088 0 0.17177 0 0.0196064 0.0164903 0 0.110366 0.110366 0.110366 0 0.143236 0 0 0.169638 0 0 0.0760789 0 0.26323 0.301795 0.26323 0.237285 0.0385648 0 
0.0153167 0 0 0 0 0 0.596768 0.285399 0.285399 0.315129 0 0 0.549809 0.549809 0.549809 0.116114 0.116114 0.116114 0.158299 0.11536 0.11536 0.228042 0.11536 0.11536 0.171705 0.195365 0.171705 0.0400498 0.118161 0.0400498 0.570989 0.207485 0.207485 0.412621 0.412621 0.412621 0.137248 0.137248 0.137248 0.271146 0.326562 0.271146 0.0514713 0.238176 0.0514713 0.0609591 0.0609591 0.0609591 0.419269 0.419269 0.419269 0.294273 0.235007 0.235007 0.327768 0.327768 0.327768 0.587507 0.293166 0.293166 0.056849 0.141506 0.056849 0.0958356 0.262875 0 0.062904 0.325779 0.062904 0.314153 0.523147 0.314153 0.0784005 0.224717 0.0784005 0 0.321799 0 0.337392 0.542953 0.337392 0.0920938 0.23841 0.0920938 0 0.477117 0 0.339456 0.339456 0.339456 0 0.292771 0 0 0 0 
0.260113 0 0 0.211852 0 0 0.108153 0 0 0.362261 0.147765 0.147765 0.0929674 0.0221468 0.0221468 0.216854 0.279396 0.216854 0.267648 0.267648 0.267648 0.281119 0.281119 0.281119 0.53382 0.397425 0.397425 0.186335 0.132144 0.132144 0.368031 0 0 0.40471 0.132144 0.132144 0.0155984 0.00236671 0 0.0118409 0.147682 0 0.0118409 0.105125 0 0.0213287 0.00948777 0.00948777 0.18932 0.18932 0.18932 0.441078 0.510045 0.441078 0.237929 0.25652 0.237929 0.261218 0.261218 0.261218 0.194209 0.194209 0.194209 0.196129 0.196129 0.196129 0.376534 0.376534 0.376534 0.021078 0.250675 0.021078 0.0373876 0.0241656 0 0.118865 0 0 0.239633 0.239633 0.239633 0.0373876 0.328434 0 0.26227 0.250442 0.250442 0.232318 0.165402 0.165402 0 0 0 0 0 0 
0.0193476 0 0 0.00245337 0 0 0.185799 0 0 0.0974609 0 0 0.0226067 0.0518067 0 0 0.201981 0 0.233524 0.313347 0.233524 0.0334639 0.0874334 0.0334639 0.310729 0 0 0.0888742 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.15839 0.231603 0.15839 0.0346836 0.172792 0 0.0562363 0.215656 0.0562363 0 0.316814 0 0 0.150073 0 0.162106 0.236967 0.162106 0 0.268183 0 0 0.274539 0 0 0.485852 0 
0.43103 0 0 0.26527 0 0 0.56013 0 0 0.531255 0 0 0.0241393 0 0 0.0456424 0 0 0.452887 0 0 0.243567 0 0 0.0541906 0.235505 0 0.363503 0.082334 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.23703 0.23703 0.23703 0.0462956 0.0128756 0.0128756 0.284479 0.284479 0.284479 0.109046 0.480613 0.109046 0.109046 0.111417 0.109046 0 0.284932 0 0 0.354006 0 0 0.419466 0 0 0.350037 0 
0.0649309 0 0 0.0281233 0 0 0.394103 0 0 0.203139 0 0 0.0059072 0 0 0.0059072 0 0 0.152739 0.0166132 0.0166132 0.0632304 0.0632304 0.0632304 0.233201 0 0 0.0875832 0 0 0.187765 0.125629 0.125629 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.111839 0.213738 0.111839 0.259636 0.361534 0.259636 0.255488 0.17401 0.17401 0.17401 0.199567 0.17401 0.17401 0.535906 0.17401 0 0.0420055 0 0 0.202051 0 0 0.214884 0 0 0.149635 0 0 0.301606 0 
0.229158 0 0 0.235764 0 0 0.0280027 0 0 0.0667154 0 0 0.54239 0 0 0.421612 0 0 0.283022 0 0 0.263714 0.257227 0.257227 0.107693 0 0 0.0807145 0.0356714 0.0356714 0.124973 0.0361777 0.0361777 0.0804588 0.174862 0.0804588 0.173502 0.173502 0.173502 0.102193 0.102193 0.102193 0.0700375 0.175151 0.0700375 0.0700375 0.141455 0.0700375 0.426875 0.670561 0.426875 0.275512 0.275512 0.275512 0.232972 0.232972 0.232972 0.00450183 0.059569 0.00450183 0.257227 0.337951 0.257227 0 0.262748 0 0.124076 0.371384 0.124076 0.253576 0.117181 0.117181 0 0.0805732 0 0.132073 0.0986534 0.0986534 0 0 0 0 0.60043 0 0 0.0905494 0 0 0.201662 0 0 0.0931324 0 0 0.0918372 0 
0.0358025 0 0 0.284449 0 0 0.2259 0 0 0.0098715 0 0 0.261462 0 0 0.211245 0 0 0.629631 0 0 0.135189 0.115857 0.115857 0.064373 0.00965665 0.00965665 0.447339 0.447339 0.447339 0.471323 0.471323 0.471323 0.0911888 0.0911888 0.0911888 0.0853287 0.0502918 0.0502918 0 0.290364 0 0 0.173317 0 0.744723 0.744723 0.744723 0.159473 0.299515 0.159473 0.0836379 0.00714384 0 0.430301 0.570343 0.430301 0.589528 0.468761 0.468761 0.269688 0 0 0.131331 0.0227091 0 0.14276 0.0114294 0.0114294 0.15492 0.15492 0.15492 0.0221114 0.0396511 0.0221114 0.496741 0.496741 0.496741 0 0.552436 0 0 0.390995 0 0 0.28234 0 0 0.485401 0 0 0.402596 0 0 0.0376911 0 
0.210006 0 0 0.116303 0 0 0.0978707 0 0 0.0145435 0 0 0.0987843 0 0 0.138674 0 0 0.00492332 0 0 0.51762 0.409125 0.409125 0.0767926 0.0753082 0.0753082 0.0580795 0.00244854 0.00244854 0.11027 0.257418 0.11027 0.447136 0.447136 0.447136 0.656598 0.656598 0.656598 0.552056 0.552056 0.552056 0.114564 0.0225938 0 0.17326 0 0 0.383541 0.383541 0.383541 0.0918889 0.0918889 0.0918889 0.189628 0.234971 0.189628 0.020571 0.17272 0.020571 0.503229 0.364498 0.364498 0.450104 0.432764 0.432764 0.00809402 0.0269279 0.00809402 0.0367645 0.0367645 0.0367645 0.0932537 0.0242869 0.0242869 0.205682 0.332747 0.205682 0 0.0499399 0 0 0.283507 0 0 0.180955 0 0 0.171477 0 0 0.133649 0 0 0.208373 0 
0.602933 0 0 0.0461044 0 0 0.0830984 0 0 0.0929855 0 0 0.236994 0 0 0.166921 0 0 0.439323 0 0 0.112419 0 0 0.0494668 0.0494668 0.0494668 0.0719063 0.047216 0.047216 0.423073 0.307938 0.307938 0.20401 0.0651354 0 0.0934065 0.0969908 0.0934065 0.509954 0.509954 0.509954 0.570037 0.570037 0.570037 0.559735 0.559735 0.559735 0.396894 0.396894 0.396894 0.0989842 0.0251221 0 0.447351 0.331399 0.331399 0.772139 0.772139 0.772139 0.314714 0.367248 0.314714 0.0911669 0.143589 0.0911669 0.46793 0.46793 0.46793 0.363837 0.363837 0.363837 0 0.275306 0 0.418404 0.418404 0.418404 0 0.314355 0 0 0.521381 0 0 0.0626915 0 0 0.366979 0 0 0.240979 0 0 0.0218346 0 
