0 0 0 0 0 0 0 0 0 0.000769821 0.000313563 0 0.0106911 0.0106911 0.0106911 0.0115308 0.0110175 0.0110175 0.00051335 9.52207e-05 0 0.00448686 0.00082565 0 0.0108825 0.0108825 0.0108825 0.0169715 0.0165769 0.0164817 0.00356414 0.00279432 0.00279432 0.00434691 0 0 0.027944 0.0338916 0.0261212 0.0145709 0.0291872 0.0132533 0.0125714 0.0103761 0.00516033 0.0165144 0.0191385 0.0131615 
0.0167414 0.0122546 0.0122546 0.00168993 0.00200349 0.00168993 0.0127601 0.0122546 0.0122546 0.00683275 0.000313563 0 0.00971308 0.00920756 0.00920756 0.00227399 0.00309964 0.00227399 0.00997738 0.00920756 0.00920756 0.00455637 0.00139571 0 0.0136288 0.0136288 0.0136288 0.0135962 0.00972991 0.00972991 0.00596829 0.00451799 0.00451799 0.0110947 0.00774181 0.00774181 0.0153563 0.0245877 0.013906 0.0107568 0.0222735 0.00494952 0.0099544 0.0280064 0.00839883 0.000730293 0.018011 0.000730293 
0.00871345 0.00433168 0.00433168 0.00683627 0 0 0.00433168 0.00433168 0.00433168 0.00440976 0.00227399 0.00227399 0.00865049 0.00442805 0.00430358 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.0394125 0.0565675 0.0346889 0.0293647 0.0593927 0.0262322 0.00038338 0.0181332 0.00038338 0.000716907 0.0567077 0.000203557 
0.0063962 0.000730293 0.000730293 0.0115847 0 0 0.00615566 0 0 0.00341178 0.00301611 0.00301611 0.0153063 0.00461861 0.00461861 0.0119992 0.00625411 0.00625411 0.00825971 0.00724432 0.00724432 0.0323615 0.0286832 0.0286832 0.0167531 0.0147039 0.0114437 0.020783 0.0197054 0.0177372 0.032881 0.0243795 0.0237813 0.0316016 0.0261481 0.0213893 0.0398428 0.0437706 0.0388521 0.000489751 0.0309585 0 0.00038338 0.0801158 0.00038338 0.00187852 0.062961 0.00187852 
0.00797188 0 0 0 0 0 0 0 0 0.00797188 0 0 0.019509 0.0150221 0.0150221 0.00834847 0.0073108 0.0073108 0.0104968 0.0104968 0.0104968 0.00724711 0.00671496 0.00671496 0.0283652 0.0196858 0.0196858 0.0116571 0.0116571 0.0116571 0.0183505 0.0183505 0.0183505 1 1 1 0.0210662 0.0424648 0.0210662 0 0.0221261 0 0 0.0187741 0 0 0.0419904 0 
0.00797188 0 0 0 0 0 0 0 0 0.00250974 0 0 0.00936648 0.00253373 0.00253373 0.00508852 0 0 0.0102824 0.00593553 0.00593553 0.0294155 0.0250686 0.0250686 0.0215363 0.025848 0.00855027 0.00997738 0.015806 0.00920756 0.0191942 0.0191942 0.0191942 0.0101759 0.0192168 0.0101759 0.0367286 0.0540263 0.0367286 0.0125 0.0354423 0.0125 0 0.014023 0 0 0.0315759 0 
0 0 0 0.00136501 0.00136501 0.00136501 0.0122546 0.0122546 0.0122546 0.00326402 0.00326402 0.00326402 0.0028819 0.00038338 0.00038338 0.00322881 0.000730293 0.000730293 0.000730293 0.000825513 0.000730293 0.00322881 0.000730293 0.000730293 0.000730293 0.000730293 0.000730293 0.000508496 0.000508496 0.000508496 0.00038338 0.00038338 0.00038338 0.00038338 0.000812667 0.00038338 0.0156551 0.0209812 0.0143829 0.000730293 0.0302683 0.000730293 0.00167496 0.0400937 0.00167496 0.00038338 0.0433862 0.00038338 
0.0166015 0.0122546 0.0122546 0.00227355 0.00227355 0.00227355 0.0127631 0.0127631 0.0127631 0.00403904 0.00403904 0.00403904 0.00227399 0.00366971 0.00227399 0.00881301 0.00038338 0.00038338 0.000730293 0.000825513 0.000730293 0.00551462 0.00301611 0.00301611 0.000508496 0.00710689 0.000508496 0.0229784 0.0186315 0.0186315 0.0184361 0.0184361 0.0184361 0.0210164 0.0248091 0.0141836 0.0349509 0.0409759 0.0252447 0.000730293 0.0461868 0.000730293 0.00167496 0.0547871 0.00167496 0.00038338 0.0583888 0.00038338 
0 0 0 0.0177106 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00260505 0 0 0.00565659 0 0 0.0035758 0 0 0.00595832 0 0.00209316 0.00715538 0.00209316 0 0.0215456 0 0 0.0217389 0 0 0.0155423 0 
0 0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0.00115256 0 0 0.00260505 0 0 0.00565659 0 0.000589848 0.00624643 0.000589848 0.00165636 0.00479708 0.00165636 1.00622 1.01253 1.00622 0 0.00814381 0 0.0144709 0.0182131 0.0144709 1 1.02825 1 0 0.0375191 0 0 0.0267256 0 
0 0 0 0.00797188 0 0 1.00797 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.00731 1.00947 1.00731 0.0220594 0.0202717 0.019194 0.000529751 0.0121379 0.000529751 0 0.0218523 0 0 0.0211968 0 
0 0 0 0 0 0 0 0 0 0.00797188 0 0 1 1 1 0 0 0 0 0 0 0.0073108 0.0073108 0.0073108 0 0.00215543 0 0.0169788 0.0169788 0.0169788 1.02726 1.02335 1.02335 0.0199406 0.0210183 0.0199406 0.024335 0.0305602 0.0200675 0.000529751 0.0146302 0.000529751 0 0.0296609 0 0 0.0159615 0 
0 0 0 0 0 0 0 0 0 0.00797188 0 0 0 0 0 0 0 0 0 0 0 0.0073108 0.0073108 0.0073108 0 0 0 0 0 0 0 0 0 0.0073108 0.0073108 0.0073108 0 0 0 0 0.00177606 0 0 0.0019533 0 0 0.00666971 0 
0 0 0 0 0 0 0 0 0 0.00797188 0 0 0 0 0 0.00515643 0 0 0 0 0 0.00627868 0.00627868 0.00627868 0 0 0 0 0 0 0.00627868 0.00627868 0.00627868 0 0 0 0.000757951 0.0134215 0.000757951 0 0.00921332 0 0 0.0207016 0 0 0.0342134 0 
0 0 0 0.00797188 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0.00515643 0 0 0 0 0 0 0 0 0.0052087 0 0 0.00515643 0.00814469 0 0.0128864 0.000569393 0.000569393 0.00181172 0.00995641 0.00181172 0.0172888 0.00307227 0.00307227 0 0.0146395 0 0 0.00171788 0 
