0.173557 0 0 0.261952 0.183122 0.183122 0.0832695 0.00948515 0.00948515 0.115155 0 0 0.147749 0.00166435 0.00166435 0.179477 0 0 0.0413708 0.0395913 0 0.0946033 0.0395913 0 0.183586 0.183122 0.183122 0.281272 0.280808 0.280808 0.12892 0.0759109 0.0759109 0.0961211 0.0759109 0.0759109 0.199094 0 0 0.0530094 0 0 0.0202102 0.0395913 0 0.0530094 0.229226 0 0.513021 0 0 0.314415 0 0 0.330762 0.148395 0 0.513021 0 0 0.330762 0.148395 0 0 0 0 0.458999 0.607394 0.458999 0.330762 0.148395 0 0.641258 0.458999 0.458999 0.330762 0.148395 0 0.602128 0.41987 0.41987 0.514565 0.332307 0.332307 0.491704 0.491704 0.491704 0.404141 0.404141 0.404141 0.530833 0.530833 0.530833 0.491704 0.491704 0.491704 
0.114037 0 0 0 0 0 0.206477 0 0 0.262701 0.0708076 0 0.44496 0 0 0.247082 0.0708076 0 0.321833 0 0 0.262701 0 0 0.321833 0 0 0.0539471 0 0 0.0449405 0 0 0.0539471 0 0 0.0449405 0 0 0.0539471 0 0 0 0 0 0.307642 0 0 0.152451 0.152451 0.152451 0.11168 0.104661 0.104661 0.0307197 0.0237005 0.0237005 0.128751 0.356371 0.128751 0.128361 0.128361 0.128361 0.152451 0.152451 0.152451 0.104661 0.332281 0.104661 0.104661 0.226482 0.104661 0.11168 0.104661 0.104661 0.128751 0.191086 0.128751 0.128751 0.250572 0.128751 0.0070192 0.121821 0 0.104661 0.226482 0.104661 0.104661 0.178507 0.104661 0.0070192 0.121821 0 0 0 0 
0.145444 0 0 0.174573 0 0 0 0 0 0.320387 0.320387 0.320387 0.473342 0 0 0.473342 0 0 0.411676 0 0 0.411676 0 0 0.473342 0 0 0.473342 0 0 0.411676 0 0 0.411676 0 0 0.254688 0.254688 0.254688 0.254701 0.254701 0.254701 0.254688 0.254688 0.254688 0.254701 0.254701 0.254701 0.436408 0.436408 0.436408 0.045918 0.0165381 0.0165381 0.0452264 0.0165381 0.0165381 0.436408 0.436408 0.436408 0.045918 0.0165381 0.0165381 0.436408 0.436408 0.436408 0.045918 0.0165381 0.0165381 0.41987 0.41987 0.41987 0.0293799 0 0 0.457685 0.457685 0.457685 0.0347821 0.00540217 0.00540217 0.425272 0.425272 0.425272 0.425272 0.425272 0.425272 0.425272 0.425272 0.425272 0 0 0 0 0.369359 0 
0 0 0 0.0131176 0 0 0.0262352 0 0 0.0286801 0 0 0.322977 0 0 0.742846 0.41987 0.41987 0.577756 0.577756 0.577756 0.917998 0.917998 0.917998 0.742846 0.41987 0.41987 0.789761 0.458999 0.458999 0.808858 0.808858 0.808858 0.917998 0.917998 0.917998 0.330762 0 0 0.66963 0.346653 0.346653 0.231102 0.231102 0.231102 0 0 0 0.0759109 0.252294 0.0759109 0.0759109 0.138247 0.0759109 0.117282 0.0759109 0.0759109 0.0759109 0.271328 0.0759109 0.0759109 0.303531 0.0759109 0.180572 0.180572 0.180572 0.180572 0.180572 0.180572 0.0759109 0.197732 0.0759109 0.180572 0.180572 0.180572 0.104661 0.132192 0.104661 0.0996114 0.0996114 0.0996114 0.0759109 0.197732 0.0759109 0.104661 0.132192 0.104661 0 0.185182 0 0 0.513153 0 0 0.296037 0 
0.410397 0 0 0.74451 0 0 0.0799263 0 0 0.302489 0 0 0 0 0 0.128751 0.324168 0.128751 0.170121 0.128751 0.128751 0.0650713 0.0237005 0.0237005 0.0070192 0.225105 0 0.0650713 0.0237005 0.0237005 0.0070192 0.22762 0 0.128751 0.191086 0.128751 0.170121 0.128751 0.128751 0.0788303 0 0 0.0858495 0 0 0.0650713 0.0237005 0.0237005 0.212869 0.148657 0.148657 0.136706 0.0156335 0.0156335 0.064212 0.231814 0 0.0120252 0.231814 0 0.180198 0.148657 0.148657 0.0156335 0.0156335 0.0156335 0.064212 0.231814 0 0.031541 0.231814 0 0.180198 0.148657 0.148657 0.0471745 0.0156335 0.0156335 0.031541 0.0675763 0 0.0471745 0.0156335 0.0156335 0 0.0562131 0 0 0.00591167 0 0 0.0562131 0 0 0.00591167 0 
0.207656 0 0 0.189213 0 0 0.132561 0 0 0 0 0 0.0750942 0 0 0.0750979 0 0 0.0851473 0 0 0.0616662 0 0 0.146814 0 0 0.0616662 0 0 0.146814 0 0 0.0616662 0 0 0.0851473 0 0 0.0616662 0 0 0.146814 0 0 0.0616662 0 0 0.307642 0 0 0.0449405 0 0 0.0539471 0 0 0.30713 0.30713 0.30713 0.0718341 0.0718341 0.0718341 0.235296 0.364737 0.235296 0.00900659 0 0 0 0.379246 0 0.00900659 0.379246 0 0.235296 0.614542 0.235296 0 0.379246 0 0 0 0 0 0.209806 0 0 0.153534 0 0 0.153534 0 0 0.0064136 0 
0.148591 0 0 0.581639 0 0 0.749377 0 0 0.148591 0 0 0.815797 0 0 0.576773 0 0 0 0 0 0.0117791 0 0 0.152451 0.152451 0.152451 0.322709 0 0 0.152451 0.152451 0.152451 0.244016 0 0 0.0413708 0.0623358 0 0.0260054 0.0237005 0.0237005 0.0413708 0.225105 0 0.0260054 0.0237005 0.0237005 0.259033 0.259033 0.259033 0.148657 0.188248 0.148657 0.0156335 0.24742 0.0156335 0 0.0791826 0 0 0.461012 0 0.0759109 0.115502 0.0759109 0.0759109 0.307697 0.0759109 0.148657 0.188248 0.148657 0.0156335 0.24742 0.0156335 0 0.0791826 0 0 0 0 0 0.420544 0 0 0.239412 0 0 0.11045 0 0 0.241274 0 0 0.470724 0 
0.381173 0 0 0.23143 0 0 0.340069 0 0 0.0355099 0 0 0.0269749 0 0 0.0973512 0 0 0.152279 0 0 0 0 0 0.38201 0.432659 0.38201 0.458999 0.509648 0.458999 0.102729 0 0 0.493219 0.41987 0.41987 0.0286884 0.0506491 0 0.41987 0.470519 0.41987 0.102038 0 0 0.532348 0.458999 0.458999 0.335452 0.335452 0.335452 0.652907 0.652907 0.652907 0.00900659 0.379246 0 0 0.379246 0 0.00900659 0.379246 0 0.264676 0.235296 0.235296 0.0293799 0 0 0.264676 0.235296 0.235296 0.468006 0.458999 0.458999 0 0 0 0 0.239046 0 0 0 0 0 0.0311982 0 0 0.0311982 0 0 0 0 0 0.174625 0 
0.119358 0 0 0.0101902 0 0 0.148591 0 0 0.0292323 0 0 0.0442803 0 0 0.749377 0 0 0.306286 0 0 0.0252327 0 0 0 0 0 0.128751 0.250572 0.128751 0.128751 0.353856 0.128751 0.0413708 0.225105 0 0.0011576 0.196575 0.0011576 0.0413708 0.225105 0 0.0799879 0.0011576 0.0011576 0.128888 0.128751 0.128751 0.131335 0.131335 0.131335 0.131335 0.420985 0.131335 0.131335 0.184368 0.131335 0.131335 0.420985 0.131335 0.131335 0.184368 0.131335 0 0.28965 0 0 0.0530333 0 0 0.0530333 0 0 0 0 0 0.0945885 0 0 0.0833622 0 0 0.15736 0 0 0.0205909 0 0 0.0205909 0 0 0.141493 0 0 0.15736 0 
0.111175 0 0 0.173573 0 0 0.270837 0 0 0.0419866 0 0 0.311512 0 0 0.187592 0 0 0.146916 0 0 0.298083 0 0 0.243069 0 0 0.0143401 0 0 0.0551212 0 0 0.446961 0.420528 0.420528 0.444044 0.417611 0.417611 0.485432 0.458999 0.458999 0.0551212 0 0 0.485432 0.458999 0.458999 0.161764 0 0 0.0808822 0 0 0.268059 0.187177 0.187177 0.0808822 0 0 0.331367 0 0 0.268059 0.187177 0.187177 0.268059 0.187177 0.187177 0 0.102153 0 0 0.228931 0 0 0.228931 0 0 0.263073 0 0 0.263073 0 0 0.160919 0 0 0.228931 0 0 0.263073 0 0 0.204307 0 
